Date,Close
2014-01-02,20.834999084472656
2014-01-03,21.02750015258789
2014-01-06,20.70249938964844
2014-01-07,21.04750061035156
2014-01-08,21.09000015258789
2014-01-09,21.092500686645508
2014-01-10,21.325000762939453
2014-01-13,20.772499084472656
2014-01-14,21.232500076293945
2014-01-15,21.549999237060547
2014-01-16,21.63249969482422
2014-01-17,21.482500076293945
2014-01-21,21.74250030517578
2014-01-22,21.950000762939453
2014-01-23,21.64999961853028
2014-01-24,20.56999969482422
2014-01-27,19.967500686645508
2014-01-28,20.372499465942383
2014-01-29,19.780000686645508
2014-01-30,20.302499771118164
2014-01-31,20.059999465942383
2014-02-03,18.854999542236328
2014-02-04,19.07749938964844
2014-02-05,18.809999465942383
2014-02-06,19.082500457763672
2014-02-07,19.520000457763672
2014-02-10,19.64249992370605
2014-02-11,19.96500015258789
2014-02-12,20.14999961853028
2014-02-13,20.63249969482422
2014-02-14,20.725000381469727
2014-02-18,21.15250015258789
2014-02-19,20.717500686645508
2014-02-20,21.165000915527344
2014-02-21,21.27750015258789
2014-02-24,21.64249992370605
2014-02-25,21.64999961853028
2014-02-26,21.895000457763672
2014-02-27,22.13999938964844
2014-02-28,21.975000381469727
2014-03-03,21.72249984741211
2014-03-04,22.84499931335449
2014-03-05,22.802499771118164
2014-03-06,22.79750061035156
2014-03-07,22.752500534057617
2014-03-10,22.59499931335449
2014-03-11,22.122499465942383
2014-03-12,22.26499938964844
2014-03-13,21.7549991607666
2014-03-14,21.924999237060547
2014-03-17,22.127500534057617
2014-03-18,22.792499542236328
2014-03-19,22.47249984741211
2014-03-20,22.542499542236328
2014-03-21,22.325000762939453
2014-03-24,21.825000762939453
2014-03-25,21.815000534057617
2014-03-26,20.987499237060547
2014-03-27,20.857500076293945
2014-03-28,20.832500457763672
2014-03-31,21.5625
2014-04-01,22.145000457763672
2014-04-02,22.3174991607666
2014-04-03,21.852500915527344
2014-04-04,20.857500076293945
2014-04-07,20.227500915527344
2014-04-08,20.52750015258789
2014-04-09,21.112499237060547
2014-04-10,19.920000076293945
2014-04-11,19.375
2014-04-14,19.477500915527344
2014-04-15,19.64249992370605
2014-04-16,20.03499984741211
2014-04-17,20.25749969482422
2014-04-21,20.43000030517578
2014-04-22,20.88500022888184
2014-04-23,20.582500457763672
2014-04-24,20.487499237060547
2014-04-25,19.77499961853028
2014-04-28,19.545000076293945
2014-04-29,19.6299991607666
2014-04-30,19.877500534057617
2014-05-01,19.84749984741211
2014-05-02,19.89999961853028
2014-05-05,19.83749961853028
2014-05-06,19.209999084472656
2014-05-07,19.237499237060547
2014-05-08,18.84000015258789
2014-05-09,19.1875
2014-05-12,20.05500030517578
2014-05-13,19.670000076293945
2014-05-14,19.030000686645508
2014-05-15,18.772499084472656
2014-05-16,19.0
2014-05-19,19.420000076293945
2014-05-20,18.82999992370605
2014-05-21,19.01499938964844
2014-05-22,19.397499084472656
2014-05-23,19.81999969482422
2014-05-27,20.39249992370605
2014-05-28,20.170000076293945
2014-05-29,20.32250022888184
2014-05-30,20.1200008392334
2014-06-02,19.927499771118164
2014-06-03,19.82999992370605
2014-06-04,19.982500076293945
2014-06-05,20.81999969482422
2014-06-06,21.21999931335449
2014-06-09,21.582500457763672
2014-06-10,21.489999771118164
2014-06-11,21.290000915527344
2014-06-12,21.052499771118164
2014-06-13,21.13500022888184
2014-06-16,21.299999237060547
2014-06-17,21.622499465942383
2014-06-18,21.897499084472656
2014-06-19,21.93000030517578
2014-06-20,22.09499931335449
2014-06-23,21.99250030517578
2014-06-24,21.540000915527344
2014-06-25,21.877500534057617
2014-06-26,21.82250022888184
2014-06-27,22.11000061035156
2014-06-30,22.28499984741211
2014-07-01,22.772499084472656
2014-07-02,22.549999237060547
2014-07-03,22.8125
2014-07-07,22.0575008392334
2014-07-08,21.51499938964844
2014-07-09,21.559999465942383
2014-07-10,21.112499237060547
2014-07-11,21.0575008392334
2014-07-14,21.26499938964844
2014-07-15,20.84000015258789
2014-07-16,20.725000381469727
2014-07-17,20.06999969482422
2014-07-18,20.71999931335449
2014-07-21,20.522499084472656
2014-07-22,20.86750030517578
2014-07-23,20.9375
2014-07-24,20.850000381469727
2014-07-25,20.467500686645508
2014-07-28,20.272499084472656
2014-07-29,20.38249969482422
2014-07-30,20.545000076293945
2014-07-31,19.559999465942383
2014-08-01,19.4375
2014-08-04,19.732500076293945
2014-08-05,19.645000457763672
2014-08-06,19.76499938964844
2014-08-07,19.59499931335449
2014-08-08,19.979999542236328
2014-08-11,20.364999771118164
2014-08-12,20.0575008392334
2014-08-13,20.364999771118164
2014-08-14,20.4325008392334
2014-08-15,20.36000061035156
2014-08-18,20.94499969482422
2014-08-19,21.100000381469727
2014-08-20,20.9325008392334
2014-08-21,21.012500762939453
2014-08-22,21.012500762939453
2014-08-25,21.19750022888184
2014-08-26,21.584999084472656
2014-08-27,21.489999771118164
2014-08-28,21.262500762939453
2014-08-29,21.51000022888184
2014-09-02,21.739999771118164
2014-09-03,21.47249984741211
2014-09-04,21.292499542236328
2014-09-05,21.4325008392334
2014-09-08,21.497499465942383
2014-09-09,20.96999931335449
2014-09-10,21.22249984741211
2014-09-11,21.51749992370605
2014-09-12,21.042499542236328
2014-09-15,20.565000534057617
2014-09-16,20.700000762939453
2014-09-17,20.815000534057617
2014-09-18,21.052499771118164
2014-09-19,20.522499084472656
2014-09-22,19.9424991607666
2014-09-23,19.56999969482422
2014-09-24,19.905000686645508
2014-09-25,19.2450008392334
2014-09-26,19.57749938964844
2014-09-29,19.559999465942383
2014-09-30,18.95249938964844
2014-10-01,18.4325008392334
2014-10-02,18.78249931335449
2014-10-03,19.04750061035156
2014-10-06,18.74250030517578
2014-10-07,18.125
2014-10-08,18.802499771118164
2014-10-09,17.802499771118164
2014-10-10,17.357500076293945
2014-10-13,17.235000610351562
2014-10-14,17.594999313354492
2014-10-15,17.99250030517578
2014-10-16,18.38999938964844
2014-10-17,18.26499938964844
2014-10-20,18.6825008392334
2014-10-21,19.28499984741211
2014-10-22,18.77750015258789
2014-10-23,19.4375
2014-10-24,19.477500915527344
2014-10-27,19.482500076293945
2014-10-28,20.57250022888184
2014-10-29,20.477500915527344
2014-10-30,20.82749938964844
2014-10-31,21.44499969482422
2014-11-03,21.36750030517578
2014-11-04,21.15749931335449
2014-11-05,21.229999542236328
2014-11-06,21.417499542236328
2014-11-07,21.46999931335449
2014-11-10,21.69750022888184
2014-11-11,21.74250030517578
2014-11-12,21.95249938964844
2014-11-13,21.55500030517578
2014-11-14,21.47249984741211
2014-11-17,21.107500076293945
2014-11-18,21.3700008392334
2014-11-19,20.905000686645508
2014-11-20,21.36750030517578
2014-11-21,21.40999984741211
2014-11-24,21.9375
2014-11-25,21.979999542236328
2014-11-26,22.09749984741211
2014-11-28,21.46500015258789
2014-12-01,20.80500030517578
2014-12-02,21.287500381469727
2014-12-03,21.6875
2014-12-04,21.47249984741211
2014-12-05,21.799999237060547
2014-12-08,21.252500534057617
2014-12-09,21.977500915527344
2014-12-10,21.0674991607666
2014-12-11,21.20499992370605
2014-12-12,20.6924991607666
2014-12-15,20.2549991607666
2014-12-16,20.22249984741211
2014-12-17,21.48500061035156
2014-12-18,22.092500686645508
2014-12-19,22.225000381469727
2014-12-22,22.475000381469727
2014-12-23,22.5
2014-12-24,22.647499084472656
2014-12-26,22.959999084472656
2014-12-29,23.14999961853028
2014-12-30,22.89249992370605
2014-12-31,22.607500076293945
2015-01-02,22.354999542236328
2015-01-05,21.737499237060547
2015-01-06,21.002500534057617
2015-01-07,21.487499237060547
2015-01-08,22.21500015258789
2015-01-09,21.8125
2015-01-12,21.647499084472656
2015-01-13,21.684999465942383
2015-01-14,21.52750015258789
2015-01-15,20.752500534057617
2015-01-16,21.45249938964844
2015-01-20,21.262500762939453
2015-01-21,21.127500534057617
2015-01-22,22.0
2015-01-23,21.94750022888184
2015-01-26,22.38500022888184
2015-01-27,22.155000686645508
2015-01-28,21.40749931335449
2015-01-29,21.9950008392334
2015-01-30,21.075000762939453
2015-02-02,21.424999237060547
2015-02-03,22.190000534057617
2015-02-04,22.042499542236328
2015-02-05,22.59000015258789
2015-02-06,22.5625
2015-02-09,22.19750022888184
2015-02-10,22.459999084472656
2015-02-11,22.39999961853028
2015-02-12,22.917499542236328
2015-02-13,23.190000534057617
2015-02-17,23.332500457763672
2015-02-18,23.34749984741211
2015-02-19,23.40250015258789
2015-02-20,23.497499465942383
2015-02-23,23.55500030517578
2015-02-24,23.59499931335449
2015-02-25,23.674999237060547
2015-02-26,23.8174991607666
2015-02-27,23.59499931335449
2015-03-02,23.959999084472656
2015-03-03,23.63999938964844
2015-03-04,23.5
2015-03-05,23.63249969482422
2015-03-06,23.0049991607666
2015-03-09,23.239999771118164
2015-03-10,22.6825008392334
2015-03-11,22.982500076293945
2015-03-12,23.73500061035156
2015-03-13,23.575000762939453
2015-03-16,23.832500457763672
2015-03-17,23.95499992370605
2015-03-18,24.342500686645508
2015-03-19,24.4424991607666
2015-03-20,24.86000061035156
2015-03-23,24.809999465942383
2015-03-24,24.825000762939453
2015-03-25,23.662500381469727
2015-03-26,23.58749961853028
2015-03-27,23.88249969482422
2015-03-30,24.540000915527344
2015-03-31,24.237499237060547
2015-04-01,24.375
2015-04-02,24.46500015258789
2015-04-06,24.665000915527344
2015-04-07,24.342500686645508
2015-04-08,24.770000457763672
2015-04-09,24.612499237060547
2015-04-10,24.825000762939453
2015-04-13,24.8700008392334
2015-04-14,24.84749984741211
2015-04-15,25.229999542236328
2015-04-16,25.15749931335449
2015-04-17,24.3700008392334
2015-04-20,24.8174991607666
2015-04-21,24.780000686645508
2015-04-22,24.852500915527344
2015-04-23,25.082500457763672
2015-04-24,24.924999237060547
2015-04-27,24.34499931335449
2015-04-28,24.647499084472656
2015-04-29,24.104999542236328
2015-04-30,23.07250022888184
2015-05-01,23.39249992370605
2015-05-04,23.52750015258789
2015-05-05,22.93000030517578
2015-05-06,23.082500457763672
2015-05-07,23.272499084472656
2015-05-08,23.637500762939453
2015-05-11,23.63500022888184
2015-05-12,23.575000762939453
2015-05-13,23.5674991607666
2015-05-14,24.03499984741211
2015-05-15,24.022499084472656
2015-05-18,24.52499961853028
2015-05-19,24.477500915527344
2015-05-20,24.5575008392334
2015-05-21,24.49250030517578
2015-05-22,24.3125
2015-05-26,23.83749961853028
2015-05-27,24.412500381469727
2015-05-28,24.375
2015-05-29,24.06999969482422
2015-06-01,24.23500061035156
2015-06-02,24.332500457763672
2015-06-03,24.80500030517578
2015-06-04,24.34000015258789
2015-06-05,24.65749931335449
2015-06-08,24.4424991607666
2015-06-09,24.272499084472656
2015-06-10,24.86000061035156
2015-06-11,25.01000022888184
2015-06-12,24.850000381469727
2015-06-15,24.700000762939453
2015-06-16,25.045000076293945
2015-06-17,24.96249961853028
2015-06-18,25.647499084472656
2015-06-19,25.592500686645508
2015-06-22,25.959999084472656
2015-06-23,26.06999969482422
2015-06-24,25.6299991607666
2015-06-25,25.59499931335449
2015-06-26,25.45499992370605
2015-06-29,24.184999465942383
2015-06-30,24.395000457763672
2015-07-01,24.522499084472656
2015-07-02,24.177499771118164
2015-07-06,24.14999961853028
2015-07-07,24.225000381469727
2015-07-08,23.49250030517578
2015-07-09,23.627500534057617
2015-07-10,24.3075008392334
2015-07-13,24.792499542236328
2015-07-14,25.092500686645508
2015-07-15,24.832500457763672
2015-07-16,25.145000457763672
2015-07-17,24.90250015258789
2015-07-20,24.647499084472656
2015-07-21,24.387500762939453
2015-07-22,24.59000015258789
2015-07-23,24.059999465942383
2015-07-24,23.30500030517578
2015-07-27,22.8700008392334
2015-07-28,23.25
2015-07-29,23.440000534057617
2015-07-30,23.520000457763672
2015-07-31,23.770000457763672
2015-08-03,23.537500381469727
2015-08-04,23.434999465942383
2015-08-05,23.52750015258789
2015-08-06,22.897499084472656
2015-08-07,22.63999938964844
2015-08-10,23.127500534057617
2015-08-11,22.737499237060547
2015-08-12,22.64999961853028
2015-08-13,22.482500076293945
2015-08-14,22.77499961853028
2015-08-17,23.227500915527344
2015-08-18,22.88999938964844
2015-08-19,22.405000686645508
2015-08-20,21.29750061035156
2015-08-21,20.787500381469727
2015-08-24,19.19750022888184
2015-08-25,18.8700008392334
2015-08-26,19.79750061035156
2015-08-27,20.52499961853028
2015-08-28,20.89999961853028
2015-08-31,20.76499938964844
2015-09-01,19.627500534057617
2015-09-02,20.27499961853028
2015-09-03,20.229999542236328
2015-09-04,19.920000076293945
2015-09-08,20.8174991607666
2015-09-09,20.3700008392334
2015-09-10,20.545000076293945
2015-09-11,20.725000381469727
2015-09-14,20.53499984741211
2015-09-15,21.01000022888184
2015-09-16,21.357500076293945
2015-09-17,21.512500762939453
2015-09-18,20.895000457763672
2015-09-21,20.832500457763672
2015-09-22,20.190000534057617
2015-09-23,20.075000762939453
2015-09-24,19.9950008392334
2015-09-25,19.475000381469727
2015-09-28,18.36750030517578
2015-09-29,18.127500534057617
2015-09-30,18.662500381469727
2015-10-01,18.6200008392334
2015-10-02,19.15250015258789
2015-10-05,20.082500457763672
2015-10-06,19.81999969482422
2015-10-07,20.5
2015-10-08,20.88249969482422
2015-10-09,20.95249938964844
2015-10-12,20.895000457763672
2015-10-13,20.325000762939453
2015-10-14,19.9375
2015-10-15,20.877500534057617
2015-10-16,20.82999992370605
2015-10-19,20.895000457763672
2015-10-20,20.84499931335449
2015-10-21,20.207500457763672
2015-10-22,20.549999237060547
2015-10-23,20.957500457763672
2015-10-26,20.6924991607666
2015-10-27,20.21999931335449
2015-10-28,21.405000686645508
2015-10-29,20.9424991607666
2015-10-30,20.74250030517578
2015-11-02,21.637500762939453
2015-11-03,21.84000015258789
2015-11-04,21.80500030517578
2015-11-05,21.82749938964844
2015-11-06,22.165000915527344
2015-11-09,21.63249969482422
2015-11-10,21.737499237060547
2015-11-11,21.3799991607666
2015-11-12,20.537500381469727
2015-11-13,20.217500686645508
2015-11-16,20.582500457763672
2015-11-17,20.459999084472656
2015-11-18,21.13500022888184
2015-11-19,20.96249961853028
2015-11-20,21.237499237060547
2015-11-23,21.44499969482422
2015-11-24,21.7450008392334
2015-11-25,22.084999084472656
2015-11-27,22.25
2015-11-30,22.065000534057617
2015-12-01,22.33749961853028
2015-12-02,21.872499465942383
2015-12-03,21.11000061035156
2015-12-04,21.559999465942383
2015-12-07,20.8700008392334
2015-12-08,20.677499771118164
2015-12-09,20.19499969482422
2015-12-10,20.325000762939453
2015-12-11,19.417499542236328
2015-12-14,19.165000915527344
2015-12-15,19.70249938964844
2015-12-16,20.315000534057617
2015-12-17,19.864999771118164
2015-12-18,19.272499084472656
2015-12-21,19.552499771118164
2015-12-22,19.895000457763672
2015-12-23,20.39999961853028
2015-12-24,20.47249984741211
2015-12-28,20.252500534057617
2015-12-29,20.71999931335449
2015-12-30,20.3174991607666
2015-12-31,19.78499984741211
2016-01-04,18.854999542236328
2016-01-05,18.94750022888184
2016-01-06,18.36750030517578
2016-01-07,17.38249969482422
2016-01-08,16.780000686645508
2016-01-11,16.647499084472656
2016-01-12,16.739999771118164
2016-01-13,15.657500267028809
2016-01-14,16.0674991607666
2016-01-15,15.577500343322754
2016-01-19,15.157500267028809
2016-01-20,15.282500267028809
2016-01-21,15.204999923706056
2016-01-22,15.94499969482422
2016-01-25,15.24250030517578
2016-01-26,15.84749984741211
2016-01-27,15.397500038146973
2016-01-28,15.40250015258789
2016-01-29,16.407499313354492
2016-02-01,16.267499923706055
2016-02-02,15.567500114440918
2016-02-03,15.59749984741211
2016-02-04,15.717499732971191
2016-02-05,14.84749984741211
2016-02-08,14.359999656677246
2016-02-09,14.202500343322754
2016-02-10,14.170000076293944
2016-02-11,13.890000343322754
2016-02-12,14.404999732971191
2016-02-16,15.104999542236328
2016-02-17,15.572500228881836
2016-02-18,15.417499542236328
2016-02-19,15.5649995803833
2016-02-22,15.904999732971191
2016-02-23,15.625
2016-02-24,15.917499542236328
2016-02-25,16.212499618530273
2016-02-26,16.415000915527344
2016-02-29,16.280000686645508
2016-03-01,16.962499618530273
2016-03-02,17.334999084472656
2016-03-03,17.665000915527344
2016-03-04,17.857500076293945
2016-03-07,18.26499938964844
2016-03-08,17.377500534057617
2016-03-09,17.5575008392334
2016-03-10,17.27750015258789
2016-03-11,18.0049991607666
2016-03-14,17.93000030517578
2016-03-15,17.36750030517578
2016-03-16,17.607500076293945
2016-03-17,18.14249992370605
2016-03-18,18.489999771118164
2016-03-21,18.364999771118164
2016-03-22,18.352500915527344
2016-03-23,17.627500534057617
2016-03-24,17.74250030517578
2016-03-28,17.790000915527344
2016-03-29,18.77499961853028
2016-03-30,18.787500381469727
2016-03-31,18.90749931335449
2016-04-01,19.075000762939453
2016-04-04,18.737499237060547
2016-04-05,18.31999969482422
2016-04-06,18.727500915527344
2016-04-07,18.21500015258789
2016-04-08,18.364999771118164
2016-04-11,18.247499465942383
2016-04-12,18.63249969482422
2016-04-13,19.4375
2016-04-14,19.395000457763672
2016-04-15,19.5
2016-04-18,19.78249931335449
2016-04-19,19.809999465942383
2016-04-20,19.88999938964844
2016-04-21,19.662500381469727
2016-04-22,20.05500030517578
2016-04-25,19.739999771118164
2016-04-26,20.155000686645508
2016-04-27,20.28249931335449
2016-04-28,19.82250022888184
2016-04-29,19.4424991607666
2016-05-02,19.8075008392334
2016-05-03,19.147499084472656
2016-05-04,18.84499931335449
2016-05-05,18.700000762939453
2016-05-06,18.915000915527344
2016-05-09,19.00749969482422
2016-05-10,19.40250015258789
2016-05-11,18.924999237060547
2016-05-12,18.72249984741211
2016-05-13,18.467500686645508
2016-05-16,18.94499969482422
2016-05-17,18.32250022888184
2016-05-18,18.51749992370605
2016-05-19,18.239999771118164
2016-05-20,18.832500457763672
2016-05-23,18.77750015258789
2016-05-24,19.582500457763672
2016-05-25,19.780000686645508
2016-05-26,19.75749969482422
2016-05-27,20.127500534057617
2016-05-31,20.28499984741211
2016-06-01,20.5674991607666
2016-06-02,20.872499465942383
2016-06-03,20.612499237060547
2016-06-06,21.059999465942383
2016-06-07,21.170000076293945
2016-06-08,21.497499465942383
2016-06-09,21.232500076293945
2016-06-10,20.625
2016-06-13,20.18000030517578
2016-06-14,20.07250022888184
2016-06-15,20.102500915527344
2016-06-16,20.09499931335449
2016-06-17,19.934999465942383
2016-06-20,20.397499084472656
2016-06-21,20.290000915527344
2016-06-22,20.07250022888184
2016-06-23,20.912500381469727
2016-06-24,19.292499542236328
2016-06-27,18.0049991607666
2016-06-28,18.584999084472656
2016-06-29,19.42250061035156
2016-06-30,20.145000457763672
2016-07-01,20.30500030517578
2016-07-05,19.707500457763672
2016-07-06,19.979999542236328
2016-07-07,20.0575008392334
2016-07-08,21.00749969482422
2016-07-11,21.49250030517578
2016-07-12,22.04750061035156
2016-07-13,21.877500534057617
2016-07-14,21.915000915527344
2016-07-15,22.049999237060547
2016-07-18,22.102500915527344
2016-07-19,21.86750030517578
2016-07-20,22.184999465942383
2016-07-21,21.959999084472656
2016-07-22,22.292499542236328
2016-07-25,22.200000762939453
2016-07-26,22.44750022888184
2016-07-27,22.530000686645508
2016-07-28,22.45249938964844
2016-07-29,22.537500381469727
2016-08-01,22.54750061035156
2016-08-02,21.912500381469727
2016-08-03,22.292499542236328
2016-08-04,22.32749938964844
2016-08-05,22.977500915527344
2016-08-08,22.950000762939453
2016-08-09,23.0049991607666
2016-08-10,22.690000534057617
2016-08-11,22.897499084472656
2016-08-12,22.920000076293945
2016-08-15,23.38500022888184
2016-08-16,22.987499237060547
2016-08-17,22.864999771118164
2016-08-18,23.1924991607666
2016-08-19,23.1875
2016-08-22,23.295000076293945
2016-08-23,23.6200008392334
2016-08-24,23.217500686645508
2016-08-25,23.3174991607666
2016-08-26,23.229999542236328
2016-08-29,23.46999931335449
2016-08-30,23.5625
2016-08-31,23.295000076293945
2016-09-01,23.332500457763672
2016-09-02,23.77499961853028
2016-09-06,23.832500457763672
2016-09-07,24.11750030517578
